Código da estação|Nome da estação|Data|Key|Precipitação|Temp. Máxima|Temp. Mínima|Temp. Comp. Média
82753|OURICURI|1/2/2017|OURICURI_42767|0|34,3|22,9|28,7
82753|OURICURI|2/2/2017|OURICURI_42768|4,5|34,3|23,7|28,24
82753|OURICURI|3/2/2017|OURICURI_42769|0|34,4|23,8|28,54
82753|OURICURI|4/2/2017|OURICURI_42770|0|35|23,7|29,08
82753|OURICURI|5/2/2017|OURICURI_42771|0|35,3|24,3|29,56
82753|OURICURI|6/2/2017|OURICURI_42772|0|36,3|25,7|30,02
82753|OURICURI|7/2/2017|OURICURI_42773|0|35,1|25,5|28,88
82753|OURICURI|8/2/2017|OURICURI_42774|0|35,5|25,5|29,08
82753|OURICURI|9/2/2017|OURICURI_42775|1,8|34,4|23|
82753|OURICURI|10/2/2017|OURICURI_42776|82,6|28,6|21,8|24,64
82753|OURICURI|11/2/2017|OURICURI_42777|2,5|29,5|22,5|25,3
82753|OURICURI|12/2/2017|OURICURI_42778|0|30,9|22,2|26,52
82753|OURICURI|13/2/2017|OURICURI_42779|0|31,6|22,4|26,84
82753|OURICURI|14/2/2017|OURICURI_42780|0|28,8|22,2|24,92
82753|OURICURI|15/2/2017|OURICURI_42781|0|31,9|22,1|27,18
82753|OURICURI|16/2/2017|OURICURI_42782|0|31,4|22,7|26,36
82753|OURICURI|17/2/2017|OURICURI_42783|0|32,2|23,2|26,72
82753|OURICURI|18/2/2017|OURICURI_42784|0|32,1|23,5|27,16
82753|OURICURI|19/2/2017|OURICURI_42785|0|32,3|23,1|27,32
82753|OURICURI|20/2/2017|OURICURI_42786|0|33,1|22,5|26,52
82753|OURICURI|21/2/2017|OURICURI_42787|22,5|31,5|19|25,66
82753|OURICURI|22/2/2017|OURICURI_42788|0|33,1|23,3|27,22
82753|OURICURI|23/2/2017|OURICURI_42789|0|33,5|24,4|28,42
82753|OURICURI|24/2/2017|OURICURI_42790|0|34,3|24|28,38
82753|OURICURI|25/2/2017|OURICURI_42791|0|34,3|25|28,36
82753|OURICURI|26/2/2017|OURICURI_42792|10,4|31,3|22,9|26,92
82753|OURICURI|27/2/2017|OURICURI_42793|0|33,7|23,8|28,08
82753|OURICURI|28/2/2017|OURICURI_42794|1,7|33,1|23|27,26
82753|OURICURI|1/3/2017|OURICURI_42795|0|32,7|23|27,12
82753|OURICURI|2/3/2017|OURICURI_42796|2,1|32,8|23,7|27,34
82753|OURICURI|3/3/2017|OURICURI_42797|0|33,7|23,3|28,32
82753|OURICURI|4/3/2017|OURICURI_42798|0|34,3|23,3|28,02
82753|OURICURI|5/3/2017|OURICURI_42799|0|35,2|23,8|28,16
82753|OURICURI|6/3/2017|OURICURI_42800|0|33,1|23,5|27,94
82753|OURICURI|7/3/2017|OURICURI_42801|0|34,6|23,7|28,06
82753|OURICURI|8/3/2017|OURICURI_42802|16,5|30,3|24|26,32
82753|OURICURI|9/3/2017|OURICURI_42803|1,2|31,5|23,4|26,64
82753|OURICURI|10/3/2017|OURICURI_42804|1,1|32,3|23,7|27,3
82753|OURICURI|11/3/2017|OURICURI_42805|0|33,9|23|27,46
82753|OURICURI|12/3/2017|OURICURI_42806|0|31,2|24,4|26,96
82753|OURICURI|13/3/2017|OURICURI_42807|0|32,8|23,6|27,12
82753|OURICURI|14/3/2017|OURICURI_42808|0|33,3|24,2|27,74
82753|OURICURI|15/3/2017|OURICURI_42809|0|31,9|24,2|27,02
82753|OURICURI|16/3/2017|OURICURI_42810|0|33,3|23|27,74
82753|OURICURI|17/3/2017|OURICURI_42811|5,8|28,6|22,3|24,16
82753|OURICURI|18/3/2017|OURICURI_42812|0,6|33,1|22,3|26,3
82753|OURICURI|19/3/2017|OURICURI_42813|1,4|34,2|21,9|28,02
82753|OURICURI|20/3/2017|OURICURI_42814|0|34,2|24,4|28,7
82753|OURICURI|21/3/2017|OURICURI_42815|0|35|23,4|28,6
82753|OURICURI|22/3/2017|OURICURI_42816|0|34,4|24,2|28,88
82753|OURICURI|23/3/2017|OURICURI_42817|0|34,2|23,9|28,4
82753|OURICURI|24/3/2017|OURICURI_42818|0|33,7|24,2|27,98
82753|OURICURI|25/3/2017|OURICURI_42819|0,6|33,1|23,4|27,26
82753|OURICURI|26/3/2017|OURICURI_42820|0|35,2|22|28,24
82753|OURICURI|27/3/2017|OURICURI_42821|0|34,8|23,8|28,44
82753|OURICURI|28/3/2017|OURICURI_42822|0|34,1|25|28,56
82753|OURICURI|29/3/2017|OURICURI_42823|0|36,3|23,9|28,56
82753|OURICURI|30/3/2017|OURICURI_42824|0|30,6|23,5|26,24
82753|OURICURI|31/3/2017|OURICURI_42825|16,7|32,1|21,8|26,6
82753|OURICURI|1/4/2017|OURICURI_42826|0|31,3|23,2|26,26
82753|OURICURI|2/4/2017|OURICURI_42827|0|32,9|23,2|26,04
82753|OURICURI|3/4/2017|OURICURI_42828|54,2|29,7|21,6|25,38
82753|OURICURI|4/4/2017|OURICURI_42829|0|32,5|22,2|26,96
82753|OURICURI|5/4/2017|OURICURI_42830|0|30,5|23|26,3
82753|OURICURI|6/4/2017|OURICURI_42831|9,8|31,9|22|25,88
82753|OURICURI|7/4/2017|OURICURI_42832|0|31,8|21,7|25,88
82753|OURICURI|8/4/2017|OURICURI_42833|0|32,7|22,6|26,6
82753|OURICURI|9/4/2017|OURICURI_42834|0|32,4|22,6|26,42
82753|OURICURI|10/4/2017|OURICURI_42835|0|32,1|22,7|27,36
82753|OURICURI|11/4/2017|OURICURI_42836|0|29,5|24,5|26,96
82753|OURICURI|12/4/2017|OURICURI_42837|9,5|32,5|22,5|27,6
82753|OURICURI|13/4/2017|OURICURI_42838|18,9|30,7|23,2|25,16
82753|OURICURI|14/4/2017|OURICURI_42839|2,4|32,5|22,4|25,86
82753|OURICURI|15/4/2017|OURICURI_42840|2,2|29,9|23,1|25,78
82753|OURICURI|16/4/2017|OURICURI_42841|3,9|30,9|23,4|26,22
82753|OURICURI|17/4/2017|OURICURI_42842|0|31,8|23,5|26,88
82753|OURICURI|18/4/2017|OURICURI_42843|0|33,7|21,6|27,3
82753|OURICURI|19/4/2017|OURICURI_42844|0|32,2|23,3|26,66
82753|OURICURI|20/4/2017|OURICURI_42845|0|32|20,5|26,86
82753|OURICURI|21/4/2017|OURICURI_42846|0|32,3|23,3|26,8
82753|OURICURI|22/4/2017|OURICURI_42847|0|34,6|22|27,88
82753|OURICURI|23/4/2017|OURICURI_42848|0|33,7|24|28,46
82753|OURICURI|24/4/2017|OURICURI_42849|0|33|23,1|27,34
82753|OURICURI|25/4/2017|OURICURI_42850|0|33,3|22,9|27,48
82753|OURICURI|26/4/2017|OURICURI_42851|0|33,2|22,5|27,48
82753|OURICURI|27/4/2017|OURICURI_42852|0|34,1|22,8|28,02
82753|OURICURI|28/4/2017|OURICURI_42853|0|34,1|24,5|28,64
82753|OURICURI|29/4/2017|OURICURI_42854|0|31,3|23|26,52
82753|OURICURI|30/4/2017|OURICURI_42855|0,4|29|22,1|24,72
82753|OURICURI|1/5/2017|OURICURI_42856|0|30,7|22,7|26,36
82753|OURICURI|2/5/2017|OURICURI_42857|0|31,5|21,7|26,14
82753|OURICURI|3/5/2017|OURICURI_42858|0|31,2|23,1|26,68
82753|OURICURI|4/5/2017|OURICURI_42859|0|29,7|22,3|25,4
82753|OURICURI|5/5/2017|OURICURI_42860|0,2|32,1|23,1|27,02
82753|OURICURI|6/5/2017|OURICURI_42861|0|32,4|23,1|26,5
82753|OURICURI|7/5/2017|OURICURI_42862|0|34|22|27,14
82753|OURICURI|8/5/2017|OURICURI_42863|0|34|22,1|28,18
82753|OURICURI|9/5/2017|OURICURI_42864|0|33,8|24,3|28,34
82753|OURICURI|10/5/2017|OURICURI_42865|0|33,1|24|28,14
82753|OURICURI|11/5/2017|OURICURI_42866|0|33,1|23,7|27,64
82753|OURICURI|12/5/2017|OURICURI_42867|0|32,8|22,6|27,1
82753|OURICURI|13/5/2017|OURICURI_42868|0|31,8|22,5|26,74
82753|OURICURI|14/5/2017|OURICURI_42869|0|34,1|22,4|27,42
82753|OURICURI|15/5/2017|OURICURI_42870|0|35,2|23,8|28,98
82753|OURICURI|16/5/2017|OURICURI_42871|0|36,7|23,2|28,36
82753|OURICURI|17/5/2017|OURICURI_42872|0,4|35,4|22,6|28,94
82753|OURICURI|18/5/2017|OURICURI_42873|0|34|24,4|28,54
82753|OURICURI|19/5/2017|OURICURI_42874|0|30,8|23,2|26,9
82753|OURICURI|20/5/2017|OURICURI_42875|0|33,3|23,9|27,9
82753|OURICURI|21/5/2017|OURICURI_42876|0|31,8|24,4|26,74
82753|OURICURI|22/5/2017|OURICURI_42877|0|29,7|22,3|26,88
82753|OURICURI|23/5/2017|OURICURI_42878|3,3|31|22,5|25,3
82753|OURICURI|24/5/2017|OURICURI_42879|1,2|28,6|22,2|24,28
82753|OURICURI|25/5/2017|OURICURI_42880|0,8|29,1|22,2|25,46
82753|OURICURI|26/5/2017|OURICURI_42881|0|29,8|22,6|25,94
82753|OURICURI|27/5/2017|OURICURI_42882|0|29,4|23,1|25,82
82753|OURICURI|28/5/2017|OURICURI_42883|0|29,2|23|25,14
82753|OURICURI|29/5/2017|OURICURI_42884|0|29,2|22|25,58
82753|OURICURI|30/5/2017|OURICURI_42885|0|30,1|21,3|25,32
82753|OURICURI|31/5/2017|OURICURI_42886|3,7|27,4|21,8|23,76
82753|OURICURI|1/6/2017|OURICURI_42887|10,5|30,3|21,8|25,1
82753|OURICURI|2/6/2017|OURICURI_42888|4,7|27,4|21,7|24,04
82753|OURICURI|3/6/2017|OURICURI_42889|2,8|30,3|22,7|25,68
82753|OURICURI|4/6/2017|OURICURI_42890|0|28,6|21,4|23,98
82753|OURICURI|5/6/2017|OURICURI_42891|0,4|29,6|19,6|24,58
82753|OURICURI|6/6/2017|OURICURI_42892|0|29,8|21,2|24,76
82753|OURICURI|7/6/2017|OURICURI_42893|0|30,9|21,7|25,72
82753|OURICURI|8/6/2017|OURICURI_42894|0|29,9|20,8|24,98
82753|OURICURI|9/6/2017|OURICURI_42895|0|31,3|22,2|25,58
82753|OURICURI|10/6/2017|OURICURI_42896|0|33,3|20,2|26,66
82753|OURICURI|11/6/2017|OURICURI_42897|0|33,3|22,3|27,3
82753|OURICURI|12/6/2017|OURICURI_42898|0|31,6|21,7|26,2
82753|OURICURI|13/6/2017|OURICURI_42899|0|30,4|21,2|25,12
82753|OURICURI|14/6/2017|OURICURI_42900|0|30|22,2|25,34
82753|OURICURI|15/6/2017|OURICURI_42901|0|29,2|20,4|24,72
82753|OURICURI|16/6/2017|OURICURI_42902|0|29,6|22,2|25,16
82753|OURICURI|17/6/2017|OURICURI_42903|0|30,1|20,6|24,98
82753|OURICURI|18/6/2017|OURICURI_42904|0|28,6|21,6|23,68
82753|OURICURI|19/6/2017|OURICURI_42905|10|27,3|20,6|
82753|OURICURI|20/6/2017|OURICURI_42906|0,8|28,8|19,7|23,8
82753|OURICURI|21/6/2017|OURICURI_42907|0,5|28,9|20,3|23,64
82753|OURICURI|22/6/2017|OURICURI_42908|0,2|28,8|18,8|23,34
82753|OURICURI|23/6/2017|OURICURI_42909|0|27,2|19|22,36
82753|OURICURI|24/6/2017|OURICURI_42910|0|27,6|21|23,96
82753|OURICURI|25/6/2017|OURICURI_42911|0|26,9|20|23,62
82753|OURICURI|26/6/2017|OURICURI_42912|0|28,5|18,8|23,62
82753|OURICURI|27/6/2017|OURICURI_42913|0|28,2|20|23,76
82753|OURICURI|28/6/2017|OURICURI_42914|0|28,8|19,4|23,88
82753|OURICURI|29/6/2017|OURICURI_42915|0|26,7|18,1|22,6
82753|OURICURI|30/6/2017|OURICURI_42916|0,7|26,2|19|22,24
82753|OURICURI|1/7/2017|OURICURI_42917|6,5|25,2|18,7|22,18
82753|OURICURI|2/7/2017|OURICURI_42918|0,1|26,8|20|23,62
82753|OURICURI|3/7/2017|OURICURI_42919|0|27,3|19,1|22,48
82753|OURICURI|4/7/2017|OURICURI_42920|0,5|24,7|17|20,98
82753|OURICURI|5/7/2017|OURICURI_42921|0|25,4|17|21,5
82753|OURICURI|6/7/2017|OURICURI_42922|0,1|26,4|18,8|22,96
82753|OURICURI|7/7/2017|OURICURI_42923|0|26,2|20,1|23,18
82753|OURICURI|8/7/2017|OURICURI_42924|0|27,2|18|21,4
82753|OURICURI|9/7/2017|OURICURI_42925|3,3|26,4|18|22,28
82753|OURICURI|10/7/2017|OURICURI_42926|0|28|19,5|23,78
82753|OURICURI|11/7/2017|OURICURI_42927|0|27,7|20,1|23,2
82753|OURICURI|12/7/2017|OURICURI_42928|0|29,2|17,5|23,34
82753|OURICURI|13/7/2017|OURICURI_42929|0,4|27|17|22,18
82753|OURICURI|14/7/2017|OURICURI_42930|0|29,4|17|22,64
82753|OURICURI|15/7/2017|OURICURI_42931|0|27,9|16|22,06
82753|OURICURI|16/7/2017|OURICURI_42932|0|29|16,1|22,26
82753|OURICURI|17/7/2017|OURICURI_42933|0|28,4|16|22,44
82753|OURICURI|18/7/2017|OURICURI_42934|0|29,4|15,7|22,96
82753|OURICURI|19/7/2017|OURICURI_42935|0|28,4|18,6|23,68
82753|OURICURI|20/7/2017|OURICURI_42936|0|28,3|20,5|24,14
82753|OURICURI|21/7/2017|OURICURI_42937|0|29,6|20,6|24,54
82753|OURICURI|22/7/2017|OURICURI_42938|0|30,5|20,9|25,4
82753|OURICURI|23/7/2017|OURICURI_42939|0|28,3|20,5|22,68
82753|OURICURI|24/7/2017|OURICURI_42940|7,3|26,9|18,7|22,08
82753|OURICURI|25/7/2017|OURICURI_42941|1,4|27,6|18,8|23,3
82753|OURICURI|26/7/2017|OURICURI_42942|0|27,8|18,3|23,3
82753|OURICURI|27/7/2017|OURICURI_42943|0|28,6|18|23,04
82753|OURICURI|28/7/2017|OURICURI_42944|0|27,7|18,3|22,2
82753|OURICURI|29/7/2017|OURICURI_42945|0,8|28,8|18|22,9
82753|OURICURI|30/7/2017|OURICURI_42946|0|27,2|18,2|22,56
82753|OURICURI|31/7/2017|OURICURI_42947|0,2|28,3|17,8|22,74
82753|OURICURI|1/8/2017|OURICURI_42948|0|29,6|18,2|23,6
82753|OURICURI|2/8/2017|OURICURI_42949|0|29,3|20|24,1
82753|OURICURI|3/8/2017|OURICURI_42950|0|30,4|20,2|24,4
82753|OURICURI|4/8/2017|OURICURI_42951|0|34,1|19|26,12
82753|OURICURI|5/8/2017|OURICURI_42952|0|34,1|19|26,72
82753|OURICURI|6/8/2017|OURICURI_42953|0|31,3|19|25,32
82753|OURICURI|7/8/2017|OURICURI_42954|0|30,7|20|25,08
82753|OURICURI|8/8/2017|OURICURI_42955|0|29,7|17,9|23,74
82753|OURICURI|9/8/2017|OURICURI_42956|0|31,9|19,1|25,14
82753|OURICURI|10/8/2017|OURICURI_42957|0|32,9|17,5|25,46
82753|OURICURI|11/8/2017|OURICURI_42958|0|32,6|19,4|26,28
82753|OURICURI|12/8/2017|OURICURI_42959|0|31,1|19|25,04
82753|OURICURI|13/8/2017|OURICURI_42960|0|31,3|18,9|25,04
82753|OURICURI|14/8/2017|OURICURI_42961|0|31,3|19,6|25,28
82753|OURICURI|15/8/2017|OURICURI_42962|0|30,8|18|24,52
82753|OURICURI|16/8/2017|OURICURI_42963|0|30,8|20,6|25,04
82753|OURICURI|17/8/2017|OURICURI_42964|0|31|19,2|24,54
82753|OURICURI|18/8/2017|OURICURI_42965|0|32,3|21|26,38
82753|OURICURI|19/8/2017|OURICURI_42966|0|31,1|22,5|25,92
82753|OURICURI|20/8/2017|OURICURI_42967|0|30,8|20|25,34
82753|OURICURI|21/8/2017|OURICURI_42968|0|33,3|21|26,58
82753|OURICURI|22/8/2017|OURICURI_42969|0|31,1|21|25,5
82753|OURICURI|23/8/2017|OURICURI_42970|0|29,2|20|23,92
82753|OURICURI|24/8/2017|OURICURI_42971|0,2|29|18,8|23,34
82753|OURICURI|25/8/2017|OURICURI_42972|0,5|29,2|19|23,54
82753|OURICURI|26/8/2017|OURICURI_42973|0|30,5|18|24,08
82753|OURICURI|27/8/2017|OURICURI_42974|0|30,6|18,1|24,14
82753|OURICURI|28/8/2017|OURICURI_42975|0|31,3|19|24,62
82753|OURICURI|29/8/2017|OURICURI_42976|1|31,7|19,2|24,78
82753|OURICURI|30/8/2017|OURICURI_42977|0|30|19,2|24,5
82753|OURICURI|31/8/2017|OURICURI_42978|0|33,4|21|26,92
82753|OURICURI|1/9/2017|OURICURI_42979|0|31,9|22,5|26
82753|OURICURI|2/9/2017|OURICURI_42980|0|30,7|20,3|24,84
82753|OURICURI|3/9/2017|OURICURI_42981|0|30,8|18|24,46
82753|OURICURI|4/9/2017|OURICURI_42982|0|29,7|19,6|23,26
82753|OURICURI|5/9/2017|OURICURI_42983|1,7|29,3|18|23,48
82753|OURICURI|6/9/2017|OURICURI_42984|0,3|32,2|20,5|26,02
82753|OURICURI|7/9/2017|OURICURI_42985|0|31,2|22,5|26,58
82753|OURICURI|8/9/2017|OURICURI_42986|0|32,2|21,4|26,14
82753|OURICURI|9/9/2017|OURICURI_42987|0|29,9|20,5|25,6
82753|OURICURI|10/9/2017|OURICURI_42988|0|30,2|19,8|24,88
82753|OURICURI|11/9/2017|OURICURI_42989|0|29,2|19,5|24,02
82753|OURICURI|12/9/2017|OURICURI_42990|0|30,5|19|24,16
82753|OURICURI|13/9/2017|OURICURI_42991|1,4|30,6|19,5|24,3
82753|OURICURI|14/9/2017|OURICURI_42992|0|30,9|20,1|24,4
82753|OURICURI|15/9/2017|OURICURI_42993|0|29,8|19,7|24,48
82753|OURICURI|16/9/2017|OURICURI_42994|0|29,8|19,6|24,66
82753|OURICURI|17/9/2017|OURICURI_42995|0|32,2|20|26,06
82753|OURICURI|18/9/2017|OURICURI_42996|0,1|32,3|20,2|25,64
82753|OURICURI|19/9/2017|OURICURI_42997|0|30,3|20,8|25,06
82753|OURICURI|20/9/2017|OURICURI_42998|0|31,1|21,2|25,66
82753|OURICURI|21/9/2017|OURICURI_42999|0|31,2|20|25,4
82753|OURICURI|22/9/2017|OURICURI_43000|1,4|31,1|19,7|24,28
82753|OURICURI|23/9/2017|OURICURI_43001|0,4|29,7|18,9|24
82753|OURICURI|24/9/2017|OURICURI_43002|0|32,5|19,4|25,5
82753|OURICURI|25/9/2017|OURICURI_43003|0,7|30,9|19,2|25,04
82753|OURICURI|26/9/2017|OURICURI_43004|0|31,6|20,9|25,74
82753|OURICURI|27/9/2017|OURICURI_43005|0|32,1|22,4|26,8
82753|OURICURI|28/9/2017|OURICURI_43006|0|31,9|22,7|26,96
82753|OURICURI|29/9/2017|OURICURI_43007|0|33,4|23|27,4
82753|OURICURI|30/9/2017|OURICURI_43008|0|32,7|21,7|26,52
82753|OURICURI|1/10/2017|OURICURI_43009|0|35,5|20,5|26,32
82753|OURICURI|2/10/2017|OURICURI_43010|0|35,1|20|25,66
82753|OURICURI|3/10/2017|OURICURI_43011|0|35,1|22|28,34
82753|OURICURI|4/10/2017|OURICURI_43012|0|33,8|21|27,26
82753|OURICURI|5/10/2017|OURICURI_43013|0|32,5|19,9|26,64
82753|OURICURI|6/10/2017|OURICURI_43014|0|33,1|21|26,82
82753|OURICURI|7/10/2017|OURICURI_43015|0|31,5|20|26,22
82753|OURICURI|8/10/2017|OURICURI_43016|0|32,8|19,4|26,4
82753|OURICURI|9/10/2017|OURICURI_43017|0|33,3|20,6|26,86
82753|OURICURI|10/10/2017|OURICURI_43018|0|33,4|19,9|26,84
82753|OURICURI|11/10/2017|OURICURI_43019|0|32,5|21|26,62
82753|OURICURI|12/10/2017|OURICURI_43020|0|33,4|21,9|27,58
82753|OURICURI|13/10/2017|OURICURI_43021|0|33,8|20,5|27,6
82753|OURICURI|14/10/2017|OURICURI_43022|0|35|21,3|28,66
82753|OURICURI|15/10/2017|OURICURI_43023|0|36,3|23,2|29,54
82753|OURICURI|16/10/2017|OURICURI_43024|0|34,1|22,8|28,18
82753|OURICURI|17/10/2017|OURICURI_43025|0|32,9|21|27,26
82753|OURICURI|18/10/2017|OURICURI_43026|0|32,9|21,9|27,3
82753|OURICURI|19/10/2017|OURICURI_43027|0|33,6|22,6|27,92
82753|OURICURI|20/10/2017|OURICURI_43028|0|33,4|20|27,58
82753|OURICURI|21/10/2017|OURICURI_43029|0|34,5|23,4|28,6
82753|OURICURI|22/10/2017|OURICURI_43030|0|34,1|20,1|27,64
82753|OURICURI|23/10/2017|OURICURI_43031|0|34,1|20|27,54
82753|OURICURI|24/10/2017|OURICURI_43032|0|32,9|22,5|27,48
82753|OURICURI|25/10/2017|OURICURI_43033|0|33,3|20,3|26,92
82753|OURICURI|26/10/2017|OURICURI_43034|0|33,3|21,6|27,7
82753|OURICURI|27/10/2017|OURICURI_43035|0|35,8|22,8|28,84
82753|OURICURI|28/10/2017|OURICURI_43036|0|36,2|21,8|29,16
82753|OURICURI|29/10/2017|OURICURI_43037|0|36,8|22,5|30,04
82753|OURICURI|30/10/2017|OURICURI_43038|0|37,1|24,5|30,78
82753|OURICURI|31/10/2017|OURICURI_43039|0|36,1|24,5|29,24
82753|OURICURI|1/11/2017|OURICURI_43040|0|35,8|23,8|28,3
82753|OURICURI|2/11/2017|OURICURI_43041|5|36|24|30,28
82753|OURICURI|3/11/2017|OURICURI_43042|0|34,6|23,8|29,1
82753|OURICURI|4/11/2017|OURICURI_43043|0|35,4|22|28,96
82753|OURICURI|5/11/2017|OURICURI_43044|0|35,6|23,9|29,72
82753|OURICURI|6/11/2017|OURICURI_43045|0|37,2|22,7|30,42
82753|OURICURI|7/11/2017|OURICURI_43046|0|35|24,5|29,64
82753|OURICURI|8/11/2017|OURICURI_43047|6,2|30,6|22,6|25,22
82753|OURICURI|9/11/2017|OURICURI_43048|2,2|32,7|22,2|27,08
82753|OURICURI|10/11/2017|OURICURI_43049|0|34,2|21|28,7
82753|OURICURI|11/11/2017|OURICURI_43050|0|36,2|25|30,2
82753|OURICURI|12/11/2017|OURICURI_43051|0|37,6|22|30,98
82753|OURICURI|13/11/2017|OURICURI_43052|0|36,6|24|29,56
82753|OURICURI|14/11/2017|OURICURI_43053|66|32,6|21,4|26,76
82753|OURICURI|15/11/2017|OURICURI_43054|0|33,2|22|27,92
82753|OURICURI|16/11/2017|OURICURI_43055|0|33,7|21,5|27,72
82753|OURICURI|17/11/2017|OURICURI_43056|0|31,8|22,5|26,94
82753|OURICURI|18/11/2017|OURICURI_43057|0|33,8|20,5|28,16
82753|OURICURI|19/11/2017|OURICURI_43058|0|36,2|22|29,28
82753|OURICURI|20/11/2017|OURICURI_43059|0|36,5|23,5|29,92
82753|OURICURI|21/11/2017|OURICURI_43060|0|36,2|24,1|29,64
82753|OURICURI|22/11/2017|OURICURI_43061|0|35,8|23,8|29,48
82753|OURICURI|23/11/2017|OURICURI_43062|0|36,8|25,2|31,04
82753|OURICURI|24/11/2017|OURICURI_43063|0|34,4|25|29,4
82753|OURICURI|25/11/2017|OURICURI_43064|0|34,1|23|27,66
82753|OURICURI|26/11/2017|OURICURI_43065|0|32,4|23,4|27,9
82753|OURICURI|27/11/2017|OURICURI_43066|0|35,4|21,5|28,98
82753|OURICURI|28/11/2017|OURICURI_43067|0|35,8|24|29,44
82753|OURICURI|29/11/2017|OURICURI_43068|0|36,4|23,3|30,3
82753|OURICURI|30/11/2017|OURICURI_43069|0|36,1|24|30,12
82753|OURICURI|1/12/2017|OURICURI_43070|0|35,5|23,8|29,74
82753|OURICURI|2/12/2017|OURICURI_43071|0|36,1|23|29,56
82753|OURICURI|3/12/2017|OURICURI_43072|0|35,4|23,8|29,08
82753|OURICURI|4/12/2017|OURICURI_43073|0|36,1|23,1|30,2
82753|OURICURI|5/12/2017|OURICURI_43074|0|37,2|24|30,68
82753|OURICURI|6/12/2017|OURICURI_43075|0|38,2|25|31,66
82753|OURICURI|7/12/2017|OURICURI_43076|0|37,4|25,3|31,76
82753|OURICURI|8/12/2017|OURICURI_43077|0|35,2|25|30
82753|OURICURI|9/12/2017|OURICURI_43078|0|34,4|23|28,84
82753|OURICURI|10/12/2017|OURICURI_43079|0|31,3|24,2|26,42
82753|OURICURI|11/12/2017|OURICURI_43080|0|33,3|23,4|27,98
82753|OURICURI|12/12/2017|OURICURI_43081|0|35,7|22,9|30
82753|OURICURI|13/12/2017|OURICURI_43082|0,2|35,5|24,9|30,62
82753|OURICURI|14/12/2017|OURICURI_43083|0|35,8|24|29,02
82753|OURICURI|15/12/2017|OURICURI_43084|0|33,3|22,4|27,84
82753|OURICURI|16/12/2017|OURICURI_43085|0|34,3|22,5|28,94
82753|OURICURI|17/12/2017|OURICURI_43086|4,9|33,5|22,4|27,82
82753|OURICURI|18/12/2017|OURICURI_43087|6,8|33,8|20,5|27,46
82753|OURICURI|19/12/2017|OURICURI_43088|0|31,7|22,8|27,3
82753|OURICURI|20/12/2017|OURICURI_43089|0|33,5|23|26,66
82753|OURICURI|21/12/2017|OURICURI_43090|0|33,9|21|27,7
82753|OURICURI|22/12/2017|OURICURI_43091|0|34,3|24|27,72
82753|OURICURI|23/12/2017|OURICURI_43092|0|35,1|21,8|25,92
82753|OURICURI|24/12/2017|OURICURI_43093|2,6|31,5|20|26,42
82753|OURICURI|25/12/2017|OURICURI_43094|0|34,8|22|28,36
82753|OURICURI|26/12/2017|OURICURI_43095|0|35,3|23,4|29,28
82753|OURICURI|27/12/2017|OURICURI_43096|0|34,6|23|29,18
82753|OURICURI|28/12/2017|OURICURI_43097|0|35,4|24|30
82753|OURICURI|29/12/2017|OURICURI_43098|0|37,5|24,8|31,26
82753|OURICURI|30/12/2017|OURICURI_43099|0|37,4|25|31,66
82753|OURICURI|31/12/2017|OURICURI_43100|0|37,2|25|30,88
82983|PETROLINA|1/1/2015|PETROLINA_42005|0|32,4|23,5|27,9
82983|PETROLINA|2/1/2015|PETROLINA_42006|0|33,6|23,5|28,38
82983|PETROLINA|3/1/2015|PETROLINA_42007|0|33,6|23,1|28,26
82983|PETROLINA|4/1/2015|PETROLINA_42008|0|32,4|22,5|27,62
82983|PETROLINA|5/1/2015|PETROLINA_42009|0|33,8|22,7|28,78
82983|PETROLINA|6/1/2015|PETROLINA_42010|0|33,6|24|28,92
82983|PETROLINA|7/1/2015|PETROLINA_42011|0|34,2|23,5|28,58
82983|PETROLINA|8/1/2015|PETROLINA_42012|0|34,4|24,1|27,62
82983|PETROLINA|9/1/2015|PETROLINA_42013|0|33,8|22,5|28,26
82983|PETROLINA|10/1/2015|PETROLINA_42014|0|33,8|22,3|28,22
82983|PETROLINA|11/1/2015|PETROLINA_42015|0|35,1|22,5|29,48
82983|PETROLINA|12/1/2015|PETROLINA_42016|0|34,9|25|29,98
82983|PETROLINA|13/1/2015|PETROLINA_42017|0|34,4|23,3|28,98
82983|PETROLINA|14/1/2015|PETROLINA_42018|0|34,6|23,1|29,02
82983|PETROLINA|15/1/2015|PETROLINA_42019|0|34,2|23|28,6
82983|PETROLINA|16/1/2015|PETROLINA_42020|0|33,7|22,9|28,6
82983|PETROLINA|17/1/2015|PETROLINA_42021|0|35,4|23|29,6
82983|PETROLINA|18/1/2015|PETROLINA_42022|0|35,4|23,3|29,9
82983|PETROLINA|19/1/2015|PETROLINA_42023|0|34,5|23,3|29,08
82983|PETROLINA|20/1/2015|PETROLINA_42024|0|34,4|23,1|29,38
82983|PETROLINA|21/1/2015|PETROLINA_42025|0|33|23,7|28,66
82983|PETROLINA|22/1/2015|PETROLINA_42026|0|34,7|22,3|26
82983|PETROLINA|23/1/2015|PETROLINA_42027|11,2|33|22|28,32
82983|PETROLINA|24/1/2015|PETROLINA_42028|0|34,4|22,9|27,98
82983|PETROLINA|25/1/2015|PETROLINA_42029|0,4|34,3|23,5|27,36
